station_id,datapoint_id,alarm_id,event_time,value,valueThreshold,isActive,storedtime
1161114055,114,303,2017-02-21 18:28:15 UTC,999999,999999,true,
1161114055,114,303,2017-02-21 18:28:16 UTC,999999,999999,false,
1161114020,121,309,2017-02-21 18:28:25 UTC,196,200,true,
1161115040,141,312,2017-02-21 18:28:26 UTC,56.5,56,true,
1160629000,121,308,2017-02-21 18:28:29 UTC,230,230,false,
1161115040,141,312,2017-02-21 18:28:29 UTC,56,56,false,
1160629000,121,308,2017-02-21 18:28:34 UTC,231,230,true,
1161115042,121,308,2017-02-21 18:28:35 UTC,241,240,true,
1161114020,121,309,2017-02-21 18:28:35 UTC,205,200,false,
1161115042,121,308,2017-02-21 18:28:42 UTC,240,240,false,
1161115006,116,303,2017-02-21 18:28:59 UTC,999999,999999,true,
1160629000,143,313,2017-02-21 18:29:00 UTC,26,26,false,
1161115042,121,308,2017-02-21 18:29:00 UTC,241,240,true,
1160629000,143,313,2017-02-21 18:29:01 UTC,25.5,26,true,
1161115006,116,303,2017-02-21 18:29:03 UTC,999999,999999,false,
1161115040,141,312,2017-02-21 18:29:05 UTC,56.5,56,true,
1161115040,141,312,2017-02-21 18:29:05 UTC,56,56,false,
1161115040,141,312,2017-02-21 18:29:11 UTC,56.5,56,true,
1161115040,141,312,2017-02-21 18:29:14 UTC,56,56,false,
1161115042,121,308,2017-02-21 18:29:19 UTC,241,240,true,
1161115042,121,308,2017-02-21 18:29:19 UTC,240,240,false,
1161115042,121,308,2017-02-21 18:29:20 UTC,240,240,false,
1161114057,121,308,2017-02-21 18:29:21 UTC,240,240,false,
1161115040,141,312,2017-02-21 18:29:22 UTC,56.5,56,true,
1161114057,121,308,2017-02-21 18:29:23 UTC,241,240,true,
1161115040,141,312,2017-02-21 18:29:25 UTC,56,56,false,
1161115042,121,308,2017-02-21 18:29:29 UTC,241,240,true,
1161114057,121,308,2017-02-21 18:29:29 UTC,240,240,false,
1161115040,141,312,2017-02-21 18:29:34 UTC,56.5,56,true,
1161115040,141,312,2017-02-21 18:29:35 UTC,56.5,56,true,
1161115040,141,312,2017-02-21 18:29:35 UTC,56,56,false,
1161115040,141,312,2017-02-21 18:29:36 UTC,56,56,false,
1160629000,143,313,2017-02-21 18:29:38 UTC,26,26,false,
1160629000,143,313,2017-02-21 18:29:39 UTC,25.5,26,true,
1161115042,121,308,2017-02-21 18:29:45 UTC,240,240,false,
1161114057,121,308,2017-02-21 18:29:47 UTC,240,240,false,
1161114057,121,308,2017-02-21 18:29:47 UTC,241,240,true,
1161115006,116,303,2017-02-21 18:29:51 UTC,999999,999999,true,
1161115006,116,303,2017-02-21 18:29:51 UTC,999999,999999,true,
1161115006,116,303,2017-02-21 18:29:51 UTC,999999,999999,true,
1161115006,116,303,2017-02-21 18:29:51 UTC,999999,999999,true,
1161115006,116,303,2017-02-21 18:29:52 UTC,999999,999999,false,
1161115006,116,303,2017-02-21 18:29:52 UTC,999999,999999,false,
1161115006,116,303,2017-02-21 18:29:52 UTC,999999,999999,false,
1161115006,116,303,2017-02-21 18:29:52 UTC,999999,999999,false,
1161115042,121,308,2017-02-21 18:29:53 UTC,241,240,true,
1161115040,141,312,2017-02-21 18:29:59 UTC,56.5,56,true,
1161115040,141,312,2017-02-21 18:29:59 UTC,56,56,false,
1161115040,141,312,2017-02-21 18:30:00 UTC,56,56,false,
1161115040,141,312,2017-02-21 18:30:00 UTC,56.5,56,true,
1161115040,141,312,2017-02-21 18:30:00 UTC,56.5,56,true,
1161115040,141,312,2017-02-21 18:30:01 UTC,56,56,false,
1161115042,121,308,2017-02-21 18:30:03 UTC,240,240,false,
1160629000,143,313,2017-02-21 18:30:03 UTC,25.5,26,true,
1160629000,143,313,2017-02-21 18:30:03 UTC,26,26,false,
1161115040,141,312,2017-02-21 18:30:06 UTC,56.5,56,true,
1161115040,141,312,2017-02-21 18:30:08 UTC,56,56,false,
1161115040,141,312,2017-02-21 18:30:13 UTC,56.5,56,true,
