station_id,datapoint_id,alarm_id,event_time,value,valueThreshold,isActive,storedtime
1161115040,141,312,2017-02-20 10:23:16 UTC,56,56,false,
1161115040,141,312,2017-02-20 10:23:21 UTC,56,56,false,
1161115040,141,312,2017-02-20 10:23:21 UTC,56.5,56,true,
1161114028,121,309,2017-02-20 10:23:23 UTC,199,200,true,
1161114077,115,306,2017-02-20 10:23:27 UTC,80,80,false,
1161114077,115,306,2017-02-20 10:23:27 UTC,80,80,false,
1161115040,141,312,2017-02-20 10:23:34 UTC,56,56,false,
1161115040,141,312,2017-02-20 10:23:34 UTC,56.5,56,true,
1161115040,141,312,2017-02-20 10:23:35 UTC,56.5,56,true,
1161115040,141,312,2017-02-20 10:23:36 UTC,56,56,false,
1161115040,141,312,2017-02-20 10:23:36 UTC,56.5,56,true,
1161115040,141,312,2017-02-20 10:23:42 UTC,56,56,false,
1161115040,141,312,2017-02-20 10:23:44 UTC,56,56,false,
1161115040,141,312,2017-02-20 10:23:44 UTC,56.5,56,true,
1161115040,141,312,2017-02-20 10:23:49 UTC,56,56,false,
1161115040,141,312,2017-02-20 10:23:49 UTC,56.5,56,true,
1161114032,115,306,2017-02-20 10:23:50 UTC,80.5,80,true,
1161115040,141,312,2017-02-20 10:23:51 UTC,56.5,56,true,
1161115040,141,312,2017-02-20 10:23:55 UTC,56,56,false,
1161114032,115,306,2017-02-20 10:23:57 UTC,80,80,false,
1161115040,141,312,2017-02-20 10:24:00 UTC,56.5,56,true,
1161114008,121,308,2017-02-20 10:24:02 UTC,240,240,false,
1161115040,141,312,2017-02-20 10:24:04 UTC,56,56,false,
1161115040,141,312,2017-02-20 10:24:07 UTC,56.5,56,true,
1161115040,141,312,2017-02-20 10:24:13 UTC,56,56,false,
1161115040,141,312,2017-02-20 10:24:14 UTC,56.5,56,true,
1161115040,141,312,2017-02-20 10:24:15 UTC,56,56,false,
1161115040,141,312,2017-02-20 10:24:19 UTC,56.5,56,true,
1161115040,141,312,2017-02-20 10:24:19 UTC,56,56,false,
1161114020,121,309,2017-02-20 10:24:24 UTC,194,200,true,
1161114008,121,308,2017-02-20 10:24:28 UTC,241,240,true,
1161115040,141,312,2017-02-20 10:24:28 UTC,56.5,56,true,
1161115040,141,312,2017-02-20 10:24:29 UTC,56,56,false,
1161115040,141,312,2017-02-20 10:24:29 UTC,56.5,56,true,
1161115040,141,312,2017-02-20 10:24:31 UTC,56,56,false,
1161115040,141,312,2017-02-20 10:24:32 UTC,56.5,56,true,
1161115030,121,308,2017-02-20 10:24:32 UTC,240,240,false,
1161115040,141,312,2017-02-20 10:24:32 UTC,56,56,false,
1161115040,141,312,2017-02-20 10:24:33 UTC,56.5,56,true,
1161115040,141,312,2017-02-20 10:24:34 UTC,56,56,false,
1161114020,121,309,2017-02-20 10:24:35 UTC,200,200,false,
1161115040,141,312,2017-02-20 10:24:36 UTC,56.5,56,true,
1161115040,141,312,2017-02-20 10:24:37 UTC,56,56,false,
1161115040,141,312,2017-02-20 10:24:38 UTC,56.5,56,true,
1161115040,141,312,2017-02-20 10:24:39 UTC,56,56,false,
1161115040,141,312,2017-02-20 10:24:39 UTC,56.5,56,true,
1161115030,121,308,2017-02-20 10:24:40 UTC,241,240,true,
1161115040,141,312,2017-02-20 10:24:44 UTC,56,56,false,
1161115040,141,312,2017-02-20 10:24:48 UTC,56.5,56,true,
1161115030,121,308,2017-02-20 10:24:51 UTC,240,240,false,
1161115040,141,312,2017-02-20 10:24:57 UTC,56,56,false,
1161114008,121,308,2017-02-20 10:24:58 UTC,240,240,false,
1161114008,121,308,2017-02-20 10:24:58 UTC,240,240,false,
1161115014,121,309,2017-02-20 10:25:00 UTC,198,200,true,
1161115014,121,309,2017-02-20 10:25:00 UTC,198,200,true,
1161115040,141,312,2017-02-20 10:25:03 UTC,56.5,56,true,
1161115040,141,312,2017-02-20 10:25:04 UTC,56,56,false,
1161115014,121,309,2017-02-20 10:25:07 UTC,201,200,false,
1161115014,121,309,2017-02-20 10:25:07 UTC,201,200,false,
1161115040,141,312,2017-02-20 10:25:08 UTC,56.5,56,true,
1161115040,141,312,2017-02-20 10:25:10 UTC,56,56,false,
1161115014,121,309,2017-02-20 10:25:13 UTC,199,200,true,
1161115014,121,309,2017-02-20 10:25:13 UTC,199,200,true,
1161114028,121,309,2017-02-20 10:25:19 UTC,200,200,false,
1161115040,141,312,2017-02-20 10:25:22 UTC,56.5,56,true,
1161115014,121,309,2017-02-20 10:25:22 UTC,201,200,false,
1161115040,141,312,2017-02-20 10:25:27 UTC,56.5,56,true,
1161115040,141,312,2017-02-20 10:25:27 UTC,56,56,false,
1161115040,141,312,2017-02-20 10:25:28 UTC,56,56,false,
1161115040,141,312,2017-02-20 10:25:28 UTC,56.5,56,true,
1161114077,115,306,2017-02-20 10:25:28 UTC,80.5,80,true,
1161115040,141,312,2017-02-20 10:25:32 UTC,56.5,56,true,
1161115040,141,312,2017-02-20 10:25:32 UTC,56,56,false,
1161115040,141,312,2017-02-20 10:25:33 UTC,56,56,false,
1161115040,141,312,2017-02-20 10:25:34 UTC,56.5,56,true,
1161115040,141,312,2017-02-20 10:25:40 UTC,56,56,false,
1161114007,121,309,2017-02-20 10:25:43 UTC,200,200,false,
1161115040,141,312,2017-02-20 10:25:44 UTC,56,56,false,
1161114008,121,308,2017-02-20 10:25:44 UTC,241,240,true,
1161115040,141,312,2017-02-20 10:25:44 UTC,56.5,56,true,
1161115040,141,312,2017-02-20 10:25:49 UTC,56.5,56,true,
1161114007,121,309,2017-02-20 10:25:50 UTC,199,200,true,
1161115040,141,312,2017-02-20 10:25:51 UTC,56,56,false,
1161115040,141,312,2017-02-20 10:25:54 UTC,56.5,56,true,
1161114007,121,309,2017-02-20 10:25:54 UTC,200,200,false,
1161114027,121,308,2017-02-20 10:25:56 UTC,241,240,true,
1161115040,141,312,2017-02-20 10:26:00 UTC,56,56,false,
1161115040,141,312,2017-02-20 10:26:00 UTC,56.5,56,true,
1161115040,141,312,2017-02-20 10:26:05 UTC,56.5,56,true,
1161115040,141,312,2017-02-20 10:26:05 UTC,56,56,false,
1161115040,141,312,2017-02-20 10:26:06 UTC,56,56,false,
1161114048,121,309,2017-02-20 10:26:08 UTC,189,190,true,
1161114048,121,309,2017-02-20 10:26:10 UTC,190,190,false,
1161114048,121,309,2017-02-20 10:26:11 UTC,189,190,true,
1161114048,121,309,2017-02-20 10:26:13 UTC,190,190,false,
1161114048,121,309,2017-02-20 10:26:16 UTC,189,190,true,
1161115040,141,312,2017-02-20 10:26:17 UTC,56.5,56,true,
1161115040,141,312,2017-02-20 10:26:20 UTC,56,56,false,
1161114007,121,309,2017-02-20 10:26:20 UTC,199,200,true,
1161115040,141,312,2017-02-20 10:26:23 UTC,56.5,56,true,
1161115040,141,312,2017-02-20 10:26:24 UTC,56.5,56,true,
1161115040,141,312,2017-02-20 10:26:24 UTC,56,56,false,
1161115040,141,312,2017-02-20 10:26:30 UTC,56,56,false,
1161115040,141,312,2017-02-20 10:26:33 UTC,56.5,56,true,
1161115040,141,312,2017-02-20 10:26:35 UTC,56,56,false,
1161115040,141,312,2017-02-20 10:26:40 UTC,56.5,56,true,
1161115040,141,312,2017-02-20 10:26:44 UTC,56,56,false,
1161115040,141,312,2017-02-20 10:26:47 UTC,56.5,56,true,
1161114028,121,309,2017-02-20 10:26:49 UTC,199,200,true,
1161115040,141,312,2017-02-20 10:26:52 UTC,56,56,false,
1161114028,121,309,2017-02-20 10:26:57 UTC,200,200,false,
1161115040,141,312,2017-02-20 10:26:57 UTC,56.5,56,true,
1161115040,141,312,2017-02-20 10:27:01 UTC,56,56,false,
1161115040,141,312,2017-02-20 10:27:05 UTC,56.5,56,true,
1161115040,141,312,2017-02-20 10:27:05 UTC,56,56,false,
1161115040,141,312,2017-02-20 10:27:06 UTC,56,56,false,
1161114028,121,309,2017-02-20 10:27:06 UTC,199,200,true,
1161115040,141,312,2017-02-20 10:27:06 UTC,56.5,56,true,
1161115040,141,312,2017-02-20 10:27:10 UTC,56.5,56,true,
1161115040,141,312,2017-02-20 10:27:12 UTC,56,56,false,
1161114028,121,309,2017-02-20 10:27:15 UTC,200,200,false,
1161115014,121,309,2017-02-20 10:27:15 UTC,198,200,true,
1161115014,121,309,2017-02-20 10:27:15 UTC,198,200,true,
1161115040,141,312,2017-02-20 10:27:24 UTC,56,56,false,
1161115040,141,312,2017-02-20 10:27:24 UTC,56.5,56,true,
1161115040,141,312,2017-02-20 10:27:26 UTC,56,56,false,
1161115040,141,312,2017-02-20 10:27:26 UTC,56.5,56,true,
1161115038,116,303,2017-02-20 10:27:27 UTC,999999,999999,true,
1161115040,141,312,2017-02-20 10:27:28 UTC,56.5,56,true,
1161115038,116,303,2017-02-20 10:27:28 UTC,999999,999999,false,
1161115040,141,312,2017-02-20 10:27:29 UTC,56,56,false,
1161115040,141,312,2017-02-20 10:27:30 UTC,56.5,56,true,
1161114020,121,309,2017-02-20 10:27:33 UTC,195,200,true,
1161114007,121,309,2017-02-20 10:27:34 UTC,200,200,false,
1161115040,141,312,2017-02-20 10:27:36 UTC,56,56,false,
1161115040,141,312,2017-02-20 10:27:39 UTC,56.5,56,true,
1161114020,121,309,2017-02-20 10:27:41 UTC,205,200,false,
1161114048,121,309,2017-02-20 10:27:44 UTC,190,190,false,
1161115040,141,312,2017-02-20 10:27:45 UTC,56,56,false,
1161115014,121,309,2017-02-20 10:27:47 UTC,200,200,false,
1161115040,141,312,2017-02-20 10:27:48 UTC,56.5,56,true,
1161115040,141,312,2017-02-20 10:27:51 UTC,56,56,false,
1161115040,141,312,2017-02-20 10:27:54 UTC,56.5,56,true,
1161115040,141,312,2017-02-20 10:27:54 UTC,56,56,false,
1161115040,141,312,2017-02-20 10:27:55 UTC,56.5,56,true,
1161115014,121,309,2017-02-20 10:27:57 UTC,199,200,true,
1161115040,141,312,2017-02-20 10:27:59 UTC,56,56,false,
1161114048,121,309,2017-02-20 10:28:00 UTC,189,190,true,
1161115040,141,312,2017-02-20 10:28:02 UTC,56.5,56,true,
1161115040,141,312,2017-02-20 10:28:04 UTC,56,56,false,
1161114070,121,308,2017-02-20 10:28:05 UTC,241,240,true,
1161115040,141,312,2017-02-20 10:28:05 UTC,56.5,56,true,
1161114070,121,308,2017-02-20 10:28:06 UTC,240,240,false,
1161114007,121,309,2017-02-20 10:28:09 UTC,199,200,true,
1161114070,121,308,2017-02-20 10:28:10 UTC,241,240,true,
1161114070,121,308,2017-02-20 10:28:11 UTC,240,240,false,
1161115040,141,312,2017-02-20 10:28:11 UTC,56,56,false,
1161115040,141,312,2017-02-20 10:28:18 UTC,56.5,56,true,
1161115040,141,312,2017-02-20 10:28:24 UTC,56,56,false,
1161115040,141,312,2017-02-20 10:28:31 UTC,56.5,56,true,
1161115040,141,312,2017-02-20 10:28:33 UTC,56,56,false,
1161115012,121,308,2017-02-20 10:28:36 UTC,241,240,true,
1161115040,141,312,2017-02-20 10:28:43 UTC,56.5,56,true,
1161115040,141,312,2017-02-20 10:28:45 UTC,56,56,false,
1161115040,141,312,2017-02-20 10:28:48 UTC,56,56,false,
1161115040,141,312,2017-02-20 10:28:48 UTC,56.5,56,true,
1161114048,121,309,2017-02-20 10:28:48 UTC,190,190,false,
1161115040,141,312,2017-02-20 10:28:49 UTC,56,56,false,
1161115040,141,312,2017-02-20 10:28:49 UTC,56.5,56,true,
1161115040,141,312,2017-02-20 10:28:52 UTC,56.5,56,true,
1161114070,121,308,2017-02-20 10:28:54 UTC,241,240,true,
1161115040,141,312,2017-02-20 10:28:55 UTC,56,56,false,
1161114027,121,308,2017-02-20 10:28:57 UTC,240,240,false,
1161115040,141,312,2017-02-20 10:28:59 UTC,56.5,56,true,
