station_id,datapoint_id,alarm_id,event_time,value,valueThreshold,isActive,storedtime
1160629000,121,308,2017-02-26 15:32:09 UTC,231,230,true,
1160629000,121,308,2017-02-26 15:32:14 UTC,231,230,true,
1161114069,121,308,2017-02-26 15:32:43 UTC,240,240,false,
1161115006,116,303,2017-02-26 15:32:47 UTC,999999,999999,true,
1161114069,121,308,2017-02-26 15:32:47 UTC,241,240,true,
1161115006,116,303,2017-02-26 15:32:50 UTC,999999,999999,false,
1160629000,121,308,2017-02-26 15:32:51 UTC,230,230,false,
1161114057,121,308,2017-02-26 15:32:57 UTC,240,240,false,
1161114057,121,308,2017-02-26 15:33:03 UTC,241,240,true,
1161115019,116,303,2017-02-26 15:33:30 UTC,999999,999999,true,
1161115019,116,303,2017-02-26 15:33:31 UTC,999999,999999,false,
1161114057,121,308,2017-02-26 15:33:49 UTC,240,240,false,
1161115005,114,303,2017-02-26 15:34:27 UTC,999999,999999,true,
1161115005,114,303,2017-02-26 15:34:28 UTC,999999,999999,false,
1161114020,121,309,2017-02-26 15:34:57 UTC,186,200,true,
1161114020,122,310,2017-02-26 15:35:00 UTC,30.5,30,true,
1160629000,121,308,2017-02-26 15:35:09 UTC,231,230,true,
1161114020,122,310,2017-02-26 15:35:14 UTC,30,30,false,
1161114057,121,308,2017-02-26 15:35:19 UTC,240,240,false,
1161114057,121,308,2017-02-26 15:35:19 UTC,241,240,true,
1160629000,121,308,2017-02-26 15:35:20 UTC,230,230,false,
1161114057,121,308,2017-02-26 15:35:20 UTC,241,240,true,
1160629000,121,308,2017-02-26 15:35:21 UTC,231,230,true,
1161114057,121,308,2017-02-26 15:35:22 UTC,240,240,false,
1160629000,121,308,2017-02-26 15:35:24 UTC,230,230,false,
1160629000,121,308,2017-02-26 15:35:25 UTC,231,230,true,
1161114057,121,308,2017-02-26 15:35:25 UTC,241,240,true,
1161114057,121,308,2017-02-26 15:35:28 UTC,240,240,false,
1161114031,114,303,2017-02-26 15:35:32 UTC,999999,999999,true,
1161114057,121,308,2017-02-26 15:35:35 UTC,241,240,true,
1161114031,114,303,2017-02-26 15:35:35 UTC,999999,999999,false,
1161114057,121,308,2017-02-26 15:35:44 UTC,240,240,false,
1161114057,121,308,2017-02-26 15:35:57 UTC,241,240,true,
1161114057,121,308,2017-02-26 15:35:58 UTC,240,240,false,
1161114057,121,308,2017-02-26 15:36:02 UTC,241,240,true,
1161114057,121,308,2017-02-26 15:36:11 UTC,240,240,false,
1161114057,121,308,2017-02-26 15:36:16 UTC,241,240,true,
1161114020,121,309,2017-02-26 15:36:23 UTC,202,200,false,
1161114057,121,308,2017-02-26 15:36:30 UTC,240,240,false,
1161115040,141,312,2017-02-26 15:36:31 UTC,56,56,false,
1161115040,141,312,2017-02-26 15:36:32 UTC,56.5,56,true,
1161114057,121,308,2017-02-26 15:36:35 UTC,241,240,true,
1161114057,121,308,2017-02-26 15:36:40 UTC,240,240,false,
1161115019,116,303,2017-02-26 15:36:42 UTC,999999,999999,true,
1161115019,116,303,2017-02-26 15:36:43 UTC,999999,999999,false,
1161114057,121,308,2017-02-26 15:36:50 UTC,241,240,true,
1161114020,121,309,2017-02-26 15:37:14 UTC,195,200,true,
1161114048,141,312,2017-02-26 15:37:22 UTC,56.5,56,true,
1161114048,141,312,2017-02-26 15:37:37 UTC,56,56,false,
1161114020,121,309,2017-02-26 15:37:48 UTC,204,200,false,
1161114057,121,308,2017-02-26 15:37:56 UTC,240,240,false,
1161114057,121,308,2017-02-26 15:38:04 UTC,241,240,true,
1160629000,121,308,2017-02-26 15:38:05 UTC,230,230,false,
1161114016,115,306,2017-02-26 15:39:02 UTC,80,80,false,
1161114056,121,308,2017-02-26 15:39:26 UTC,241,240,true,
1161114056,121,308,2017-02-26 15:39:27 UTC,240,240,false,
1161114019,115,306,2017-02-26 15:39:43 UTC,80,80,false,
1161114019,115,306,2017-02-26 15:39:43 UTC,80,80,false,
1161114019,115,306,2017-02-26 15:39:43 UTC,80,80,false,
1161114019,115,306,2017-02-26 15:39:43 UTC,80,80,false,
1161114019,115,306,2017-02-26 15:39:43 UTC,80,80,false,
1161114019,115,306,2017-02-26 15:39:43 UTC,80,80,false,
1161114019,115,306,2017-02-26 15:39:43 UTC,80,80,false,
1161114019,115,306,2017-02-26 15:39:43 UTC,80,80,false,
1161114019,115,306,2017-02-26 15:39:43 UTC,80,80,false,
1161114019,115,306,2017-02-26 15:39:43 UTC,80,80,false,
1161114019,115,306,2017-02-26 15:39:43 UTC,80,80,false,
1161114019,115,306,2017-02-26 15:39:43 UTC,80,80,false,
1161114019,115,306,2017-02-26 15:39:43 UTC,80,80,false,
1161114019,115,306,2017-02-26 15:39:43 UTC,80,80,false,
1161114019,115,306,2017-02-26 15:39:43 UTC,80,80,false,
1161114019,115,306,2017-02-26 15:39:43 UTC,80,80,false,
1161114019,115,306,2017-02-26 15:39:43 UTC,80,80,false,
1161114019,115,306,2017-02-26 15:39:43 UTC,80,80,false,
1161114019,115,306,2017-02-26 15:39:43 UTC,80,80,false,
1161114019,115,306,2017-02-26 15:39:43 UTC,80,80,false,
1161114019,115,306,2017-02-26 15:39:43 UTC,80,80,false,
1161114019,115,306,2017-02-26 15:39:43 UTC,80,80,false,
1160629000,121,308,2017-02-26 15:39:59 UTC,231,230,true,
1160629000,121,308,2017-02-26 15:40:03 UTC,230,230,false,
1161115040,141,312,2017-02-26 15:40:08 UTC,56,56,false,
1161115040,141,312,2017-02-26 15:40:10 UTC,56.5,56,true,
1161114057,121,308,2017-02-26 15:40:22 UTC,240,240,false,
1161114020,121,309,2017-02-26 15:40:47 UTC,199,200,true,
1161114020,121,309,2017-02-26 15:41:19 UTC,204,200,false,
1161114069,121,308,2017-02-26 15:41:24 UTC,240,240,false,
1161115030,113,303,2017-02-26 15:41:26 UTC,999999,999999,true,
1161114048,114,303,2017-02-26 15:41:43 UTC,999999,999999,true,
1161114048,114,303,2017-02-26 15:41:44 UTC,999999,999999,false,
1161114061,111,322,2017-02-26 15:41:46 UTC,30,30,false,
1161114061,111,322,2017-02-26 15:41:47 UTC,30.5,30,true,
1161114061,111,322,2017-02-26 15:42:14 UTC,30,30,false,
1161114061,111,322,2017-02-26 15:42:19 UTC,30.5,30,true,
1161114069,121,308,2017-02-26 15:42:20 UTC,241,240,true,
1161114061,111,322,2017-02-26 15:42:20 UTC,30,30,false,
1161114061,111,322,2017-02-26 15:42:30 UTC,30.5,30,true,
1161114069,121,308,2017-02-26 15:42:33 UTC,240,240,false,
1161114069,121,308,2017-02-26 15:42:38 UTC,241,240,true,
1161114061,111,322,2017-02-26 15:42:43 UTC,30,30,false,
1161114069,121,308,2017-02-26 15:42:43 UTC,240,240,false,
1161114069,121,308,2017-02-26 15:42:45 UTC,241,240,true,
1161114069,121,308,2017-02-26 15:42:47 UTC,240,240,false,
1161114069,121,308,2017-02-26 15:42:50 UTC,241,240,true,
1161115001,114,303,2017-02-26 15:42:50 UTC,999999,999999,true,
1161114069,121,308,2017-02-26 15:42:51 UTC,240,240,false,
1161114069,121,308,2017-02-26 15:42:51 UTC,241,240,true,
1161114069,121,308,2017-02-26 15:42:52 UTC,240,240,false,
1161114069,121,308,2017-02-26 15:42:54 UTC,241,240,true,
1161115001,114,303,2017-02-26 15:42:54 UTC,999999,999999,false,
1161114069,121,308,2017-02-26 15:42:55 UTC,240,240,false,
1161114069,121,308,2017-02-26 15:42:57 UTC,241,240,true,
1161114057,121,308,2017-02-26 15:42:59 UTC,241,240,true,
1161114069,121,308,2017-02-26 15:43:09 UTC,240,240,false,
1161114069,121,308,2017-02-26 15:43:12 UTC,241,240,true,
1161115036,114,303,2017-02-26 15:43:14 UTC,999999,999999,true,
1161115036,114,303,2017-02-26 15:43:16 UTC,999999,999999,false,
1161115036,114,303,2017-02-26 15:43:18 UTC,999999,999999,true,
1161115036,114,303,2017-02-26 15:43:18 UTC,999999,999999,false,
1161114055,112,303,2017-02-26 15:43:26 UTC,999999,999999,true,
1161114061,111,322,2017-02-26 15:43:35 UTC,30.5,30,true,
1161114069,121,308,2017-02-26 15:43:36 UTC,240,240,false,
1161114061,111,322,2017-02-26 15:43:39 UTC,30,30,false,
1161114069,121,308,2017-02-26 15:43:42 UTC,241,240,true,
1161114069,121,308,2017-02-26 15:43:55 UTC,240,240,false,
1161114069,121,308,2017-02-26 15:43:58 UTC,241,240,true,
1161115040,141,312,2017-02-26 15:44:03 UTC,56.5,56,true,
1161115040,141,312,2017-02-26 15:44:03 UTC,56,56,false,
1161114061,111,322,2017-02-26 15:44:04 UTC,30.5,30,true,
1161115040,141,312,2017-02-26 15:44:05 UTC,56,56,false,
1161115040,141,312,2017-02-26 15:44:06 UTC,56.5,56,true,
1161115040,141,312,2017-02-26 15:44:07 UTC,56,56,false,
1161115040,141,312,2017-02-26 15:44:08 UTC,56.5,56,true,
1161115040,141,312,2017-02-26 15:44:09 UTC,56,56,false,
1161115040,141,312,2017-02-26 15:44:10 UTC,56,56,false,
1161115040,141,312,2017-02-26 15:44:10 UTC,56.5,56,true,
1161114061,111,322,2017-02-26 15:44:11 UTC,30,30,false,
1161115040,141,312,2017-02-26 15:44:13 UTC,56.5,56,true,
1161114069,121,308,2017-02-26 15:44:13 UTC,240,240,false,
1161114069,121,308,2017-02-26 15:44:23 UTC,241,240,true,
1161115036,114,303,2017-02-26 15:44:34 UTC,999999,999999,true,
1161115036,114,303,2017-02-26 15:44:35 UTC,999999,999999,false,
1161115036,114,303,2017-02-26 15:44:36 UTC,999999,999999,true,
1161115036,114,303,2017-02-26 15:44:38 UTC,999999,999999,false,
1160629000,121,308,2017-02-26 15:44:44 UTC,231,230,true,
1161115006,116,303,2017-02-26 15:45:56 UTC,999999,999999,true,
1161115006,116,303,2017-02-26 15:45:57 UTC,999999,999999,false,
1161114061,111,322,2017-02-26 15:46:49 UTC,30.5,30,true,
1161114061,111,322,2017-02-26 15:47:03 UTC,30,30,false,
