station_id,datapoint_id,alarm_id,event_time,value,valueThreshold,isActive,storedtime
1160629000,143,313,2017-02-19 01:42:24 UTC,25.5,26,true,
1160629000,143,313,2017-02-19 01:42:24 UTC,26,26,false,
1160629000,143,313,2017-02-19 01:42:25 UTC,25.5,26,true,
1161115040,141,312,2017-02-19 01:42:28 UTC,56,56,false,
1160629000,143,313,2017-02-19 01:42:29 UTC,26,26,false,
1160629000,143,313,2017-02-19 01:42:29 UTC,26,26,false,
1160629000,143,313,2017-02-19 01:42:30 UTC,25.5,26,true,
1161114032,115,306,2017-02-19 01:42:30 UTC,80,80,false,
1160629000,143,313,2017-02-19 01:42:30 UTC,25.5,26,true,
1161115040,141,312,2017-02-19 01:42:32 UTC,56.5,56,true,
1161115040,141,312,2017-02-19 01:42:32 UTC,56,56,false,
1161115040,141,312,2017-02-19 01:42:33 UTC,56.5,56,true,
1161115040,141,312,2017-02-19 01:42:35 UTC,56,56,false,
1160629000,143,313,2017-02-19 01:42:37 UTC,26,26,false,
1160629000,143,313,2017-02-19 01:42:37 UTC,26,26,false,
1160629000,121,308,2017-02-19 01:42:37 UTC,230,230,false,
1160629000,121,308,2017-02-19 01:42:37 UTC,230,230,false,
1160629000,143,313,2017-02-19 01:42:38 UTC,25.5,26,true,
1161114032,115,306,2017-02-19 01:42:38 UTC,80.5,80,true,
1160629000,143,313,2017-02-19 01:42:38 UTC,25.5,26,true,
1161115040,141,312,2017-02-19 01:42:38 UTC,56.5,56,true,
1161115040,141,312,2017-02-19 01:42:41 UTC,56,56,false,
1161115040,141,312,2017-02-19 01:42:44 UTC,56.5,56,true,
1161115040,141,312,2017-02-19 01:42:48 UTC,56,56,false,
1160629000,143,313,2017-02-19 01:42:48 UTC,26,26,false,
1161114032,115,306,2017-02-19 01:42:49 UTC,80,80,false,
1161115040,141,312,2017-02-19 01:42:49 UTC,56.5,56,true,
1161115040,141,312,2017-02-19 01:42:51 UTC,56.5,56,true,
1161115040,141,312,2017-02-19 01:42:51 UTC,56,56,false,
1161114032,115,306,2017-02-19 01:42:54 UTC,80.5,80,true,
1160629000,143,313,2017-02-19 01:42:54 UTC,25.5,26,true,
1161115040,141,312,2017-02-19 01:42:54 UTC,56,56,false,
1160629000,143,313,2017-02-19 01:42:55 UTC,26,26,false,
1160629000,143,313,2017-02-19 01:42:59 UTC,26,26,false,
1161114032,115,306,2017-02-19 01:42:59 UTC,80,80,false,
1160629000,143,313,2017-02-19 01:42:59 UTC,25.5,26,true,
1161115040,141,312,2017-02-19 01:42:59 UTC,56.5,56,true,
1161115040,141,312,2017-02-19 01:43:00 UTC,56,56,false,
1160629000,143,313,2017-02-19 01:43:00 UTC,25.5,26,true,
1161115040,141,312,2017-02-19 01:43:01 UTC,56.5,56,true,
1161115040,141,312,2017-02-19 01:43:02 UTC,56,56,false,
1161115040,141,312,2017-02-19 01:43:03 UTC,56.5,56,true,
1161115040,141,312,2017-02-19 01:43:03 UTC,56.5,56,true,
1161115040,141,312,2017-02-19 01:43:03 UTC,56,56,false,
1160629000,143,313,2017-02-19 01:43:04 UTC,26,26,false,
1161115040,141,312,2017-02-19 01:43:05 UTC,56.5,56,true,
1161115040,141,312,2017-02-19 01:43:05 UTC,56,56,false,
1160629000,143,313,2017-02-19 01:43:05 UTC,25.5,26,true,
1161115040,141,312,2017-02-19 01:43:07 UTC,56.5,56,true,
1161115040,141,312,2017-02-19 01:43:07 UTC,56,56,false,
1161115040,141,312,2017-02-19 01:43:13 UTC,56,56,false,
1161114032,115,306,2017-02-19 01:43:15 UTC,80.5,80,true,
1160629000,143,313,2017-02-19 01:43:17 UTC,26,26,false,
1161115040,141,312,2017-02-19 01:43:19 UTC,56.5,56,true,
1161115040,141,312,2017-02-19 01:43:21 UTC,56,56,false,
1160629000,143,313,2017-02-19 01:43:21 UTC,25.5,26,true,
1160629000,143,313,2017-02-19 01:43:21 UTC,25.5,26,true,
1160629000,143,313,2017-02-19 01:43:22 UTC,25.5,26,true,
1160629000,143,313,2017-02-19 01:43:22 UTC,26,26,false,
1160629000,143,313,2017-02-19 01:43:22 UTC,26,26,false,
1161115040,141,312,2017-02-19 01:43:25 UTC,56.5,56,true,
1160629000,143,313,2017-02-19 01:43:27 UTC,26,26,false,
1161115040,141,312,2017-02-19 01:43:28 UTC,56,56,false,
1161115040,141,312,2017-02-19 01:43:32 UTC,56.5,56,true,
1161115040,141,312,2017-02-19 01:43:32 UTC,56,56,false,
1161115040,141,312,2017-02-19 01:43:33 UTC,56,56,false,
1161115040,141,312,2017-02-19 01:43:33 UTC,56.5,56,true,
1161114032,115,306,2017-02-19 01:43:34 UTC,80,80,false,
1160629000,143,313,2017-02-19 01:43:37 UTC,25.5,26,true,
1160629000,143,313,2017-02-19 01:43:37 UTC,26,26,false,
1161114032,115,306,2017-02-19 01:43:38 UTC,80.5,80,true,
1160629000,143,313,2017-02-19 01:43:40 UTC,25.5,26,true,
1161115040,141,312,2017-02-19 01:43:40 UTC,56.5,56,true,
1160629000,143,313,2017-02-19 01:43:40 UTC,25.5,26,true,
1160629000,143,313,2017-02-19 01:43:40 UTC,25.5,26,true,
1160629000,143,313,2017-02-19 01:43:40 UTC,25.5,26,true,
1161115040,141,312,2017-02-19 01:43:41 UTC,56,56,false,
1160629000,143,313,2017-02-19 01:43:42 UTC,26,26,false,
1160629000,143,313,2017-02-19 01:43:42 UTC,26,26,false,
1161115040,141,312,2017-02-19 01:43:42 UTC,56.5,56,true,
1160629000,143,313,2017-02-19 01:43:42 UTC,25.5,26,true,
1160629000,143,313,2017-02-19 01:43:42 UTC,25.5,26,true,
1160629000,143,313,2017-02-19 01:43:42 UTC,26,26,false,
1160629000,143,313,2017-02-19 01:43:42 UTC,25.5,26,true,
1160629000,143,313,2017-02-19 01:43:44 UTC,26,26,false,
1160629000,143,313,2017-02-19 01:43:44 UTC,26,26,false,
1161115040,141,312,2017-02-19 01:43:44 UTC,56,56,false,
1160629000,143,313,2017-02-19 01:43:44 UTC,26,26,false,
1160629000,143,313,2017-02-19 01:43:45 UTC,25.5,26,true,
1160629000,143,313,2017-02-19 01:43:45 UTC,25.5,26,true,
1160629000,143,313,2017-02-19 01:43:45 UTC,25.5,26,true,
1160629000,143,313,2017-02-19 01:43:46 UTC,26,26,false,
1160629000,143,313,2017-02-19 01:43:46 UTC,26,26,false,
1161115040,141,312,2017-02-19 01:43:46 UTC,56.5,56,true,
1160629000,143,313,2017-02-19 01:43:46 UTC,26,26,false,
1160629000,143,313,2017-02-19 01:43:49 UTC,25.5,26,true,
1160629000,143,313,2017-02-19 01:43:49 UTC,25.5,26,true,
1160629000,143,313,2017-02-19 01:43:49 UTC,25.5,26,true,
1161115040,141,312,2017-02-19 01:43:50 UTC,56,56,false,
1160629000,143,313,2017-02-19 01:43:54 UTC,26,26,false,
1160629000,143,313,2017-02-19 01:43:54 UTC,26,26,false,
1160629000,143,313,2017-02-19 01:43:54 UTC,26,26,false,
1160629000,143,313,2017-02-19 01:43:56 UTC,25.5,26,true,
1160629000,143,313,2017-02-19 01:43:56 UTC,25.5,26,true,
1160629000,143,313,2017-02-19 01:43:56 UTC,25.5,26,true,
1160629000,143,313,2017-02-19 01:43:56 UTC,26,26,false,
1160629000,143,313,2017-02-19 01:43:56 UTC,25.5,26,true,
1160629000,143,313,2017-02-19 01:43:56 UTC,26,26,false,
1161115040,141,312,2017-02-19 01:43:56 UTC,56.5,56,true,
1161115040,141,312,2017-02-19 01:43:59 UTC,56,56,false,
1161115040,141,312,2017-02-19 01:44:03 UTC,56.5,56,true,
1160629000,143,313,2017-02-19 01:44:10 UTC,25.5,26,true,
1160629000,143,313,2017-02-19 01:44:10 UTC,25.5,26,true,
1160629000,143,313,2017-02-19 01:44:10 UTC,26,26,false,
1160629000,143,313,2017-02-19 01:44:10 UTC,26,26,false,
1160629000,121,308,2017-02-19 01:44:12 UTC,231,230,true,
1161115040,141,312,2017-02-19 01:44:16 UTC,56,56,false,
1161115040,141,312,2017-02-19 01:44:20 UTC,56.5,56,true,
1160629000,143,313,2017-02-19 01:44:20 UTC,26,26,false,
1161115040,141,312,2017-02-19 01:44:22 UTC,56,56,false,
1161115040,141,312,2017-02-19 01:44:23 UTC,56.5,56,true,
1160629000,143,313,2017-02-19 01:44:23 UTC,25.5,26,true,
1161115040,141,312,2017-02-19 01:44:23 UTC,56,56,false,
1161114032,115,306,2017-02-19 01:44:24 UTC,80,80,false,
1161115040,141,312,2017-02-19 01:44:25 UTC,56.5,56,true,
1160629000,143,313,2017-02-19 01:44:26 UTC,26,26,false,
1161115040,141,312,2017-02-19 01:44:26 UTC,56,56,false,
1161115040,141,312,2017-02-19 01:44:26 UTC,56.5,56,true,
1160629000,143,313,2017-02-19 01:44:26 UTC,26,26,false,
1161115040,141,312,2017-02-19 01:44:27 UTC,56,56,false,
1161114032,115,306,2017-02-19 01:44:30 UTC,80.5,80,true,
1160629000,143,313,2017-02-19 01:44:31 UTC,25.5,26,true,
1161115040,141,312,2017-02-19 01:44:33 UTC,56.5,56,true,
1161115040,141,312,2017-02-19 01:44:36 UTC,56,56,false,
1160629000,143,313,2017-02-19 01:44:36 UTC,25.5,26,true,
1160629000,143,313,2017-02-19 01:44:36 UTC,26,26,false,
1161115040,141,312,2017-02-19 01:44:36 UTC,56.5,56,true,
1161115040,141,312,2017-02-19 01:44:37 UTC,56,56,false,
1161115040,141,312,2017-02-19 01:44:39 UTC,56.5,56,true,
1161115040,141,312,2017-02-19 01:44:39 UTC,56,56,false,
1160629000,143,313,2017-02-19 01:44:41 UTC,26,26,false,
1160629000,143,313,2017-02-19 01:44:43 UTC,25.5,26,true,
1160629000,143,313,2017-02-19 01:44:43 UTC,26,26,false,
1161115040,141,312,2017-02-19 01:44:43 UTC,56.5,56,true,
1160629000,143,313,2017-02-19 01:44:45 UTC,25.5,26,true,
1161115040,141,312,2017-02-19 01:44:47 UTC,56,56,false,
1161115040,141,312,2017-02-19 01:44:48 UTC,56.5,56,true,
1160629000,143,313,2017-02-19 01:44:49 UTC,26,26,false,
1160629000,143,313,2017-02-19 01:44:49 UTC,25.5,26,true,
1160629000,143,313,2017-02-19 01:44:50 UTC,26,26,false,
1160629000,143,313,2017-02-19 01:44:51 UTC,25.5,26,true,
1161115040,141,312,2017-02-19 01:44:52 UTC,56,56,false,
1161115040,141,312,2017-02-19 01:44:53 UTC,56.5,56,true,
1161115040,141,312,2017-02-19 01:44:54 UTC,56,56,false,
