station_id,datapoint_id,alarm_id,event_time,value,valueThreshold,isActive,storedtime
1161115040,141,312,2017-02-18 22:25:06 UTC,56.5,56,true,
1161114011,121,308,2017-02-18 22:25:07 UTC,241,240,true,
1161114011,121,308,2017-02-18 22:25:07 UTC,240,240,false,
1161115040,141,312,2017-02-18 22:25:07 UTC,56,56,false,
1161115040,141,312,2017-02-18 22:25:07 UTC,56.5,56,true,
1161115040,141,312,2017-02-18 22:25:08 UTC,56,56,false,
1161115040,141,312,2017-02-18 22:25:08 UTC,56.5,56,true,
1161114011,121,308,2017-02-18 22:25:10 UTC,241,240,true,
1161115040,141,312,2017-02-18 22:25:11 UTC,56,56,false,
1161114058,143,312,2017-02-18 22:25:11 UTC,28,28,false,
1161115040,141,312,2017-02-18 22:25:12 UTC,56.5,56,true,
1161114058,143,312,2017-02-18 22:25:12 UTC,28.5,28,true,
1161115040,141,312,2017-02-18 22:25:12 UTC,56,56,false,
1161114058,143,312,2017-02-18 22:25:14 UTC,28,28,false,
1161114058,143,312,2017-02-18 22:25:15 UTC,28.5,28,true,
1161115040,141,312,2017-02-18 22:25:16 UTC,56.5,56,true,
1161115040,141,312,2017-02-18 22:25:16 UTC,56,56,false,
1161115040,141,312,2017-02-18 22:25:18 UTC,56.5,56,true,
1161115040,141,312,2017-02-18 22:25:19 UTC,56,56,false,
1161115010,121,308,2017-02-18 22:25:19 UTC,240,240,false,
1161115040,141,312,2017-02-18 22:25:20 UTC,56,56,false,
1161115040,141,312,2017-02-18 22:25:20 UTC,56.5,56,true,
1161114058,143,312,2017-02-18 22:25:21 UTC,28,28,false,
1161115040,141,312,2017-02-18 22:25:23 UTC,56.5,56,true,
1161115040,141,312,2017-02-18 22:25:23 UTC,56,56,false,
1161115040,141,312,2017-02-18 22:25:24 UTC,56.5,56,true,
1161115040,141,312,2017-02-18 22:25:25 UTC,56.5,56,true,
1161115040,141,312,2017-02-18 22:25:25 UTC,56,56,false,
1161115010,121,308,2017-02-18 22:25:26 UTC,241,240,true,
1161115040,141,312,2017-02-18 22:25:26 UTC,56,56,false,
1161114058,143,312,2017-02-18 22:25:26 UTC,28.5,28,true,
1161114058,143,312,2017-02-18 22:25:27 UTC,28,28,false,
1161114058,143,312,2017-02-18 22:25:28 UTC,28.5,28,true,
1161115040,141,312,2017-02-18 22:25:29 UTC,56.5,56,true,
1161114058,143,312,2017-02-18 22:25:29 UTC,28,28,false,
1161114058,143,312,2017-02-18 22:25:30 UTC,28,28,false,
1161114058,143,312,2017-02-18 22:25:30 UTC,28.5,28,true,
1161114058,143,312,2017-02-18 22:25:31 UTC,28.5,28,true,
1161114058,143,312,2017-02-18 22:25:31 UTC,28,28,false,
1161115040,141,312,2017-02-18 22:25:32 UTC,56,56,false,
1161114058,143,312,2017-02-18 22:25:32 UTC,28.5,28,true,
1161115040,141,312,2017-02-18 22:25:37 UTC,56.5,56,true,
1161115040,141,312,2017-02-18 22:25:38 UTC,56,56,false,
1161115040,141,312,2017-02-18 22:25:39 UTC,56.5,56,true,
1161115040,141,312,2017-02-18 22:25:40 UTC,56,56,false,
1161115040,141,312,2017-02-18 22:25:41 UTC,56.5,56,true,
1161115040,141,312,2017-02-18 22:25:42 UTC,56,56,false,
1160629000,143,313,2017-02-18 22:25:42 UTC,26,26,false,
1160629000,143,313,2017-02-18 22:25:45 UTC,25.5,26,true,
1161115040,141,312,2017-02-18 22:25:47 UTC,56.5,56,true,
1161115040,141,312,2017-02-18 22:25:48 UTC,56,56,false,
1161115040,141,312,2017-02-18 22:25:49 UTC,56,56,false,
1161115040,141,312,2017-02-18 22:25:49 UTC,56.5,56,true,
1161114058,143,312,2017-02-18 22:25:51 UTC,28,28,false,
1161114058,143,312,2017-02-18 22:25:51 UTC,28.5,28,true,
1161114058,143,312,2017-02-18 22:25:52 UTC,28,28,false,
1161115040,141,312,2017-02-18 22:25:53 UTC,56.5,56,true,
1161115040,141,312,2017-02-18 22:25:54 UTC,56,56,false,
1161114058,143,312,2017-02-18 22:25:54 UTC,28,28,false,
1161114058,143,312,2017-02-18 22:25:54 UTC,28.5,28,true,
1161114058,143,312,2017-02-18 22:25:55 UTC,28.5,28,true,
1161114058,143,312,2017-02-18 22:25:56 UTC,28.5,28,true,
1161114058,143,312,2017-02-18 22:25:56 UTC,28,28,false,
1161114058,143,312,2017-02-18 22:25:57 UTC,28,28,false,
1161114058,143,312,2017-02-18 22:25:58 UTC,28.5,28,true,
1160629000,143,313,2017-02-18 22:26:02 UTC,25.5,26,true,
1160629000,143,313,2017-02-18 22:26:02 UTC,26,26,false,
1161115040,141,312,2017-02-18 22:26:02 UTC,56.5,56,true,
1161115040,141,312,2017-02-18 22:26:04 UTC,56,56,false,
1161115040,141,312,2017-02-18 22:26:05 UTC,56,56,false,
1161115040,141,312,2017-02-18 22:26:05 UTC,56.5,56,true,
1160629000,143,313,2017-02-18 22:26:05 UTC,26,26,false,
1160629000,143,313,2017-02-18 22:26:05 UTC,26,26,false,
1160629000,143,313,2017-02-18 22:26:05 UTC,25.5,26,true,
1160629000,143,313,2017-02-18 22:26:06 UTC,25.5,26,true,
1161115030,121,308,2017-02-18 22:26:07 UTC,241,240,true,
1160629000,143,313,2017-02-18 22:26:07 UTC,26,26,false,
1161114058,143,312,2017-02-18 22:26:08 UTC,28,28,false,
1161115040,141,312,2017-02-18 22:26:08 UTC,56.5,56,true,
1160629000,143,313,2017-02-18 22:26:09 UTC,25.5,26,true,
1161114058,143,312,2017-02-18 22:26:12 UTC,28,28,false,
1161115040,141,312,2017-02-18 22:26:12 UTC,56,56,false,
1161114058,143,312,2017-02-18 22:26:12 UTC,28.5,28,true,
