station_id,datapoint_id,alarm_id,event_time,value,valueThreshold,isActive,storedtime
1161114050,143,312,2017-02-23 03:14:00 UTC,28,28,false,
1161114050,143,312,2017-02-23 03:14:00 UTC,28,28,false,
1161114050,143,312,2017-02-23 03:14:00 UTC,28.5,28,true,
1161114004,121,309,2017-02-23 03:14:03 UTC,181,200,true,
1161114048,121,309,2017-02-23 03:14:03 UTC,189,190,true,
1161115040,141,312,2017-02-23 03:14:04 UTC,56.5,56,true,
1161114065,121,309,2017-02-23 03:14:05 UTC,110,200,true,
1161114065,121,301,2017-02-23 03:14:05 UTC,110,80,false,
1161114048,121,309,2017-02-23 03:14:05 UTC,191,190,false,
1161114004,121,301,2017-02-23 03:14:06 UTC,72,80,true,
1161114004,121,309,2017-02-23 03:14:06 UTC,72,200,false,
1161114065,121,309,2017-02-23 03:14:07 UTC,220,200,false,
1161114050,143,312,2017-02-23 03:14:14 UTC,28.5,28,true,
1161115040,141,312,2017-02-23 03:14:17 UTC,56,56,false,
1161114050,143,312,2017-02-23 03:14:18 UTC,28,28,false,
1161114012,115,306,2017-02-23 03:14:21 UTC,80.5,80,true,
1161114050,143,312,2017-02-23 03:14:21 UTC,28.5,28,true,
1161115040,141,312,2017-02-23 03:14:21 UTC,56.5,56,true,
1161114050,143,312,2017-02-23 03:14:22 UTC,28,28,false,
1161115040,141,312,2017-02-23 03:14:22 UTC,56,56,false,
1161114077,115,306,2017-02-23 03:14:23 UTC,80.5,80,true,
1161115040,141,312,2017-02-23 03:14:23 UTC,56.5,56,true,
1161115040,141,312,2017-02-23 03:14:23 UTC,56,56,false,
1161115040,141,312,2017-02-23 03:14:24 UTC,56.5,56,true,
1161115040,141,312,2017-02-23 03:14:24 UTC,56,56,false,
1161115040,141,312,2017-02-23 03:14:25 UTC,56.5,56,true,
1161115040,141,312,2017-02-23 03:14:25 UTC,56.5,56,true,
1161115040,141,312,2017-02-23 03:14:25 UTC,56,56,false,
1161115030,121,308,2017-02-23 03:14:27 UTC,241,240,true,
1161114050,143,312,2017-02-23 03:14:31 UTC,28.5,28,true,
1161115040,141,312,2017-02-23 03:14:31 UTC,56,56,false,
1161115030,121,308,2017-02-23 03:14:32 UTC,240,240,false,
1161114050,143,312,2017-02-23 03:14:32 UTC,28,28,false,
1161114050,143,312,2017-02-23 03:14:33 UTC,28.5,28,true,
1161115040,141,312,2017-02-23 03:14:36 UTC,56.5,56,true,
1161115037,121,309,2017-02-23 03:14:40 UTC,172,200,true,
1161114050,143,312,2017-02-23 03:14:41 UTC,28,28,false,
1161115037,121,301,2017-02-23 03:14:43 UTC,69,80,true,
1161115037,121,309,2017-02-23 03:14:43 UTC,69,200,false,
1161115030,121,308,2017-02-23 03:14:44 UTC,241,240,true,
1161114050,143,312,2017-02-23 03:14:45 UTC,28.5,28,true,
1161115040,141,312,2017-02-23 03:14:46 UTC,56,56,false,
1161114050,143,312,2017-02-23 03:14:55 UTC,28.5,28,true,
1161114050,143,312,2017-02-23 03:14:55 UTC,28,28,false,
1161115030,121,308,2017-02-23 03:14:57 UTC,240,240,false,
1161115040,141,312,2017-02-23 03:14:58 UTC,56.5,56,true,
1161115040,141,312,2017-02-23 03:14:59 UTC,56,56,false,
1161115040,141,312,2017-02-23 03:15:01 UTC,56.5,56,true,
1161114045,121,309,2017-02-23 03:15:03 UTC,199,200,true,
1161115030,121,308,2017-02-23 03:15:04 UTC,241,240,true,
1161115040,141,312,2017-02-23 03:15:04 UTC,56,56,false,
1161115030,121,308,2017-02-23 03:15:05 UTC,240,240,false,
1161115040,141,312,2017-02-23 03:15:13 UTC,56.5,56,true,
1161115040,141,312,2017-02-23 03:15:13 UTC,56,56,false,
1161115040,141,312,2017-02-23 03:15:18 UTC,56.5,56,true,
1161115040,141,312,2017-02-23 03:15:18 UTC,56,56,false,
1161115040,141,312,2017-02-23 03:15:19 UTC,56.5,56,true,
1161114050,143,312,2017-02-23 03:15:23 UTC,28.5,28,true,
1161114050,143,312,2017-02-23 03:15:23 UTC,28,28,false,
1161114050,143,312,2017-02-23 03:15:24 UTC,28,28,false,
1161114050,143,312,2017-02-23 03:15:25 UTC,28.5,28,true,
1161115040,141,312,2017-02-23 03:15:27 UTC,56,56,false,
1161115040,141,312,2017-02-23 03:15:29 UTC,56.5,56,true,
1161114050,143,312,2017-02-23 03:15:30 UTC,28,28,false,
1161114050,143,312,2017-02-23 03:15:32 UTC,28.5,28,true,
1161115040,141,312,2017-02-23 03:15:32 UTC,56,56,false,
1161114050,143,312,2017-02-23 03:15:33 UTC,28,28,false,
1161114050,143,312,2017-02-23 03:15:34 UTC,28.5,28,true,
1161114050,143,312,2017-02-23 03:15:35 UTC,28,28,false,
