station_id,datapoint_id,alarm_id,event_time,value,valueThreshold,isActive,storedtime
1160629000,143,313,2017-02-20 03:49:48 UTC,25.5,26,true,
1161114050,143,312,2017-02-20 03:49:48 UTC,28.5,28,true,
1160629000,143,313,2017-02-20 03:49:48 UTC,25.5,26,true,
1161114050,143,312,2017-02-20 03:49:48 UTC,28,28,false,
1161115040,141,312,2017-02-20 03:49:51 UTC,56.5,56,true,
1161115040,141,312,2017-02-20 03:49:51 UTC,56.5,56,true,
1161115040,141,312,2017-02-20 03:49:54 UTC,56,56,false,
1161115040,141,312,2017-02-20 03:49:54 UTC,56,56,false,
1160629000,143,313,2017-02-20 03:50:02 UTC,26,26,false,
1161115040,141,312,2017-02-20 03:50:02 UTC,56.5,56,true,
1161115040,141,312,2017-02-20 03:50:02 UTC,56.5,56,true,
1160629000,143,313,2017-02-20 03:50:04 UTC,25.5,26,true,
1161115040,141,312,2017-02-20 03:50:04 UTC,56,56,false,
1161115040,141,312,2017-02-20 03:50:04 UTC,56,56,false,
1160629000,143,313,2017-02-20 03:50:05 UTC,26,26,false,
1160629000,143,313,2017-02-20 03:50:06 UTC,25.5,26,true,
1161114050,143,312,2017-02-20 03:50:06 UTC,28.5,28,true,
1161115040,141,312,2017-02-20 03:50:07 UTC,56.5,56,true,
1161115040,141,312,2017-02-20 03:50:07 UTC,56.5,56,true,
1160629000,143,313,2017-02-20 03:50:08 UTC,26,26,false,
1160629000,143,313,2017-02-20 03:50:09 UTC,25.5,26,true,
1160629000,143,313,2017-02-20 03:50:09 UTC,26,26,false,
1160629000,143,313,2017-02-20 03:50:10 UTC,26,26,false,
1160629000,143,313,2017-02-20 03:50:10 UTC,25.5,26,true,
1161114047,121,309,2017-02-20 03:50:10 UTC,200,200,false,
1160629000,143,313,2017-02-20 03:50:12 UTC,25.5,26,true,
1161114050,143,312,2017-02-20 03:50:12 UTC,28,28,false,
1160629000,143,313,2017-02-20 03:50:13 UTC,26,26,false,
1160629000,143,313,2017-02-20 03:50:13 UTC,26,26,false,
1161114050,143,312,2017-02-20 03:50:13 UTC,28.5,28,true,
1161115040,141,312,2017-02-20 03:50:13 UTC,56.5,56,true,
1161115040,141,312,2017-02-20 03:50:13 UTC,56,56,false,
1161115040,141,312,2017-02-20 03:50:13 UTC,56,56,false,
1161115040,141,312,2017-02-20 03:50:13 UTC,56.5,56,true,
1161115040,141,312,2017-02-20 03:50:14 UTC,56,56,false,
1161115040,141,312,2017-02-20 03:50:14 UTC,56.5,56,true,
1161115040,141,312,2017-02-20 03:50:14 UTC,56.5,56,true,
1161115040,141,312,2017-02-20 03:50:14 UTC,56,56,false,
1161115040,141,312,2017-02-20 03:50:15 UTC,56,56,false,
1161115040,141,312,2017-02-20 03:50:15 UTC,56,56,false,
1161114050,143,312,2017-02-20 03:50:16 UTC,28,28,false,
1161115040,141,312,2017-02-20 03:50:17 UTC,56,56,false,
1161115040,141,312,2017-02-20 03:50:17 UTC,56.5,56,true,
