station_id,datapoint_id,alarm_id,event_time,value,valueThreshold,isActive,storedtime
1161115009,121,308,2017-01-07 20:56:32 UTC,241,240,true,
1161115009,121,308,2017-01-07 20:57:12 UTC,240,240,false,
1161115009,121,308,2017-01-07 20:57:13 UTC,241,240,true,
1161115009,121,308,2017-01-07 20:57:15 UTC,240,240,false,
1161115009,121,308,2017-01-07 20:57:18 UTC,241,240,true,
1161115009,121,308,2017-01-07 20:57:21 UTC,240,240,false,
1161115009,121,308,2017-01-07 20:57:21 UTC,241,240,true,
1161115009,121,308,2017-01-07 20:57:28 UTC,240,240,false,
1161115009,121,308,2017-01-07 21:03:10 UTC,241,240,true,
1161115009,121,308,2017-01-07 21:12:04 UTC,240,240,false,
1161115009,121,308,2017-01-07 21:13:48 UTC,241,240,true,
1161115009,121,308,2017-01-07 21:21:02 UTC,240,240,false,
1161115009,121,308,2017-01-07 21:21:06 UTC,241,240,true,
1161115009,121,308,2017-01-07 21:21:13 UTC,240,240,false,
1161115009,121,308,2017-01-07 21:23:27 UTC,241,240,true,
1161115009,121,308,2017-01-07 21:23:30 UTC,240,240,false,
1161115009,121,308,2017-01-07 21:23:31 UTC,241,240,true,
1161115009,121,308,2017-01-07 21:23:32 UTC,240,240,false,
1161115009,121,308,2017-01-07 21:23:33 UTC,241,240,true,
1161115009,121,308,2017-01-07 21:23:36 UTC,240,240,false,
1161115009,121,308,2017-01-07 21:23:38 UTC,241,240,true,
1161115009,121,308,2017-01-07 21:23:51 UTC,240,240,false,
1161115009,121,308,2017-01-07 21:23:58 UTC,241,240,true,
1161115009,121,308,2017-01-07 21:24:00 UTC,240,240,false,
1161115009,121,308,2017-01-07 21:24:08 UTC,241,240,true,
1161115009,121,308,2017-01-07 21:24:12 UTC,240,240,false,
1161115009,121,308,2017-01-08 04:42:25 UTC,241,240,true,
1161115009,121,308,2017-01-08 04:42:36 UTC,240,240,false,
1161115009,121,308,2017-01-08 04:43:50 UTC,241,240,true,
1161115009,121,308,2017-01-08 04:43:53 UTC,240,240,false,
1161115009,121,308,2017-01-08 04:45:53 UTC,241,240,true,
1161115009,121,308,2017-01-08 04:46:02 UTC,240,240,false,
1161115009,121,308,2017-01-08 04:48:36 UTC,241,240,true,
1161115009,121,308,2017-01-08 04:48:55 UTC,240,240,false,
1161115009,121,308,2017-01-08 04:48:59 UTC,241,240,true,
1161115009,121,308,2017-01-08 04:49:36 UTC,240,240,false,
1161115009,121,308,2017-01-08 04:49:37 UTC,241,240,true,
1161115009,121,308,2017-01-08 04:49:38 UTC,240,240,false,
1161115009,121,308,2017-01-08 04:52:01 UTC,241,240,true,
1161115009,121,308,2017-01-08 04:52:17 UTC,240,240,false,
1161115009,121,308,2017-01-08 04:56:27 UTC,240,240,false,
1161115009,121,308,2017-01-08 04:56:27 UTC,241,240,true,
1161115009,121,309,2017-01-08 08:56:11 UTC,199,200,true,
1161115009,121,309,2017-01-08 08:58:55 UTC,200,200,false,
1161115009,121,309,2017-01-08 09:01:57 UTC,199,200,true,
1161115009,121,309,2017-01-08 09:02:24 UTC,200,200,false,
1161115009,121,309,2017-01-08 09:10:38 UTC,199,200,true,
1161115009,121,309,2017-01-08 09:10:54 UTC,200,200,false,
1161115009,121,308,2017-01-08 12:57:13 UTC,241,240,true,
1161115009,121,308,2017-01-08 12:57:48 UTC,240,240,false,
1161115009,121,308,2017-01-08 12:57:51 UTC,241,240,true,
1161115009,121,308,2017-01-08 12:58:03 UTC,240,240,false,
1161115009,121,308,2017-01-08 12:58:04 UTC,241,240,true,
1161115009,121,308,2017-01-08 12:58:10 UTC,240,240,false,
1161115009,121,308,2017-01-08 13:00:43 UTC,241,240,true,
1161115009,121,308,2017-01-08 13:00:46 UTC,240,240,false,
1161115009,121,308,2017-01-08 13:00:47 UTC,241,240,true,
1161115009,121,308,2017-01-08 13:00:49 UTC,240,240,false,
1161115009,121,308,2017-01-08 13:22:01 UTC,241,240,true,
1161115009,121,308,2017-01-08 13:22:02 UTC,240,240,false,
1161115009,121,308,2017-01-08 13:22:05 UTC,241,240,true,
1161115009,121,308,2017-01-08 13:22:10 UTC,240,240,false,
1161115009,121,308,2017-01-08 14:52:55 UTC,241,240,true,
1161115009,121,308,2017-01-08 14:55:43 UTC,240,240,false,
1161115009,121,308,2017-01-08 14:58:37 UTC,241,240,true,
1161115009,121,308,2017-01-08 14:58:43 UTC,240,240,false,
1161115009,121,308,2017-01-08 15:52:16 UTC,241,240,true,
1161115009,121,308,2017-01-08 15:52:36 UTC,240,240,false,
1161115009,121,308,2017-01-08 15:53:08 UTC,241,240,true,
1161115009,121,308,2017-01-08 15:53:16 UTC,240,240,false,
1161115009,121,308,2017-01-08 15:53:28 UTC,241,240,true,
1161115009,121,308,2017-01-08 15:53:47 UTC,240,240,false,
1161115009,121,308,2017-01-08 15:53:51 UTC,241,240,true,
1161115009,121,308,2017-01-08 15:54:07 UTC,240,240,false,
1161115009,121,308,2017-01-08 15:54:10 UTC,241,240,true,
1161115009,121,308,2017-01-08 15:54:11 UTC,240,240,false,
1161115009,121,308,2017-01-08 15:54:12 UTC,241,240,true,
1161115009,121,308,2017-01-08 15:54:15 UTC,240,240,false,
1161115009,121,308,2017-01-08 15:56:59 UTC,241,240,true,
1161115009,121,308,2017-01-08 15:57:17 UTC,240,240,false,
1161115009,121,308,2017-01-08 15:57:17 UTC,241,240,true,
1161115009,121,308,2017-01-08 15:57:20 UTC,240,240,false,
1161115009,121,308,2017-01-08 15:57:32 UTC,241,240,true,
